uniqueID,sample,year,sitecode,species_4code_IBP,territories
1993_WPWC_EAWP,1993_WPWC,1993,WPWC,EAWP,3
1993_WPWC_EWPW,1993_WPWC,1993,WPWC,EWPW,3
1993_WPWC_RWBL,1993_WPWC,1993,WPWC,RWBL,3
1993_WPWC_BCCH,1993_WPWC,1993,WPWC,BCCH,2.5
1993_WPWC_GCFL,1993_WPWC,1993,WPWC,GCFL,2.5
1993_WPWC_BHCO,1993_WPWC,1993,WPWC,BHCO,2
1993_WPWC_CEDW,1993_WPWC,1993,WPWC,CEDW,2
1993_WPWC_EAKI,1993_WPWC,1993,WPWC,EAKI,1.5
1993_WPWC_EUST,1993_WPWC,1993,WPWC,EUST,1.5
1993_WPWC_NOCA,1993_WPWC,1993,WPWC,NOCA,1.5
1993_WPWC_BLBW,1993_WPWC,1993,WPWC,BLBW,1
1993_WPWC_BLJA,1993_WPWC,1993,WPWC,BLJA,1
1993_WPWC_BRCR,1993_WPWC,1993,WPWC,BRCR,1
1993_WPWC_CARW,1993_WPWC,1993,WPWC,CARW,1
1993_WPWC_COGR,1993_WPWC,1993,WPWC,COGR,1
1993_WPWC_CWWI,1993_WPWC,1993,WPWC,CWWI,1
1993_WPWC_DOWO,1993_WPWC,1993,WPWC,DOWO,1
1993_WPWC_LEFL,1993_WPWC,1993,WPWC,LEFL,1
1993_WPWC_MAWA,1993_WPWC,1993,WPWC,MAWA,1
1993_WPWC_NOFL,1993_WPWC,1993,WPWC,NOFL,1
1993_WPWC_RBNU,1993_WPWC,1993,WPWC,RBNU,1
1993_WPWC_REVI,1993_WPWC,1993,WPWC,REVI,1
1993_WPWC_WEVI,1993_WPWC,1993,WPWC,WEVI,1
1993_WPWC_YBCU,1993_WPWC,1993,WPWC,YBCU,1
1993_WPWC_AMRO,1993_WPWC,1993,WPWC,AMRO,0.5
1993_WPWC_BRTH,1993_WPWC,1993,WPWC,BRTH,0.5
1993_WPWC_MALL,1993_WPWC,1993,WPWC,MALL,0.5
1993_WPWC_YEWA,1993_WPWC,1993,WPWC,YEWA,0.5
1994_ROMF_TRES,1994_ROMF,1994,ROMF,TRES,18.5
1994_ROMF_NHWR,1994_ROMF,1994,ROMF,NHWR,14
1994_ROMF_EAWP,1994_ROMF,1994,ROMF,EAWP,12
1994_ROMF_BAOR,1994_ROMF,1994,ROMF,BAOR,9
1994_ROMF_RWBL,1994_ROMF,1994,ROMF,RWBL,7
1994_ROMF_REVI,1994_ROMF,1994,ROMF,REVI,6
1994_ROMF_COYE,1994_ROMF,1994,ROMF,COYE,5
1994_ROMF_SOSP,1994_ROMF,1994,ROMF,SOSP,4.5
1994_ROMF_YEWA,1994_ROMF,1994,ROMF,YEWA,4.5
1994_ROMF_EUST,1994_ROMF,1994,ROMF,EUST,3.5
1994_ROMF_EAKI,1994_ROMF,1994,ROMF,EAKI,3
1994_ROMF_GCFL,1994_ROMF,1994,ROMF,GCFL,3
1994_ROMF_BHCO,1994_ROMF,1994,ROMF,BHCO,2
1994_ROMF_DOWO,1994_ROMF,1994,ROMF,DOWO,2
1994_ROMF_INBU,1994_ROMF,1994,ROMF,INBU,2
1994_ROMF_RBWO,1994_ROMF,1994,ROMF,RBWO,2
1994_ROMF_WAVI,1994_ROMF,1994,ROMF,WAVI,2
1994_ROMF_BCCH,1994_ROMF,1994,ROMF,BCCH,1
1994_ROMF_BLJA,1994_ROMF,1994,ROMF,BLJA,1
1994_ROMF_COGR,1994_ROMF,1994,ROMF,COGR,1
1994_ROMF_NOFL,1994_ROMF,1994,ROMF,NOFL,1
1994_ROMF_RTHA,1994_ROMF,1994,ROMF,RTHA,0.5
1994_ROMF_YBCU,1994_ROMF,1994,ROMF,YBCU,1
1994_ROMF_AMRE,1994_ROMF,1994,ROMF,AMRE,0.5
1994_ROMF_BGGN,1994_ROMF,1994,ROMF,BGGN,0.5
1994_ROMF_RHWO,1994_ROMF,1994,ROMF,RHWO,0.5
1994_ROMS_EAWP,1994_ROMS,1994,ROMS,EAWP,13
1994_ROMS_RWBL,1994_ROMS,1994,ROMS,RWBL,12.5
1994_ROMS_NHWR,1994_ROMS,1994,ROMS,NHWR,12
1994_ROMS_SOSP,1994_ROMS,1994,ROMS,SOSP,8
1994_ROMS_COYE,1994_ROMS,1994,ROMS,COYE,7.5
1994_ROMS_TRES,1994_ROMS,1994,ROMS,TRES,7
1994_ROMS_BAOR,1994_ROMS,1994,ROMS,BAOR,6
1994_ROMS_YEWA,1994_ROMS,1994,ROMS,YEWA,6
1994_ROMS_WAVI,1994_ROMS,1994,ROMS,WAVI,3
1994_ROMS_BHCO,1994_ROMS,1994,ROMS,BHCO,2
1994_ROMS_COGR,1994_ROMS,1994,ROMS,COGR,2
1994_ROMS_EAKI,1994_ROMS,1994,ROMS,EAKI,2
1994_ROMS_EUST,1994_ROMS,1994,ROMS,EUST,2
1994_ROMS_GCFL,1994_ROMS,1994,ROMS,GCFL,2
1994_ROMS_AMRO,1994_ROMS,1994,ROMS,AMRO,1.5
1994_ROMS_AMRE,1994_ROMS,1994,ROMS,AMRE,1
1994_ROMS_BCCH,1994_ROMS,1994,ROMS,BCCH,1
1994_ROMS_BLJA,1994_ROMS,1994,ROMS,BLJA,1
1994_ROMS_CEDW,1994_ROMS,1994,ROMS,CEDW,1
1994_ROMS_DOWO,1994_ROMS,1994,ROMS,DOWO,1
1994_ROMS_NOCA,1994_ROMS,1994,ROMS,NOCA,1
1994_ROMS_NOFL,1994_ROMS,1994,ROMS,NOFL,1
1994_ROMS_REVI,1994_ROMS,1994,ROMS,REVI,1
1994_ROMS_RHWO,1994_ROMS,1994,ROMS,RHWO,1
1994_ROMS_WBNU,1994_ROMS,1994,ROMS,WBNU,1
1994_ROMS_YBCU,1994_ROMS,1994,ROMS,YBCU,1
1994_ROMS_GHOW,1994_ROMS,1994,ROMS,GHOW,0.5
1994_ROWB_RWBL,1994_ROWB,1994,ROWB,RWBL,16.5
1994_ROWB_NHWR,1994_ROWB,1994,ROWB,NHWR,12
1994_ROWB_TRES,1994_ROWB,1994,ROWB,TRES,11
1994_ROWB_EAWP,1994_ROWB,1994,ROWB,EAWP,10
1994_ROWB_YEWA,1994_ROWB,1994,ROWB,YEWA,7.5
1994_ROWB_BAOR,1994_ROWB,1994,ROWB,BAOR,6
1994_ROWB_WAVI,1994_ROWB,1994,ROWB,WAVI,5.5
1994_ROWB_COYE,1994_ROWB,1994,ROWB,COYE,4.5
1994_ROWB_EUST,1994_ROWB,1994,ROWB,EUST,4
1994_ROWB_REVI,1994_ROWB,1994,ROWB,REVI,4
1994_ROWB_AMRO,1994_ROWB,1994,ROWB,AMRO,3
1994_ROWB_GRCA,1994_ROWB,1994,ROWB,GRCA,3
1994_ROWB_MODO,1994_ROWB,1994,ROWB,MODO,3
1994_ROWB_SOSP,1994_ROWB,1994,ROWB,SOSP,3
1994_ROWB_COGR,1994_ROWB,1994,ROWB,COGR,2
1994_ROWB_DOWO,1994_ROWB,1994,ROWB,DOWO,2
1994_ROWB_EAKI,1994_ROWB,1994,ROWB,EAKI,2
1994_ROWB_EWPW,1994_ROWB,1994,ROWB,EWPW,2
1994_ROWB_GCFL,1994_ROWB,1994,ROWB,GCFL,2
1994_ROWB_NOFL,1994_ROWB,1994,ROWB,NOFL,2
1994_ROWB_YBCU,1994_ROWB,1994,ROWB,YBCU,2
1994_ROWB_BGGN,1994_ROWB,1994,ROWB,BGGN,1.5
1994_ROWB_AMRE,1994_ROWB,1994,ROWB,AMRE,1
1994_ROWB_BCCH,1994_ROWB,1994,ROWB,BCCH,1
1994_ROWB_BLJA,1994_ROWB,1994,ROWB,BLJA,1
1994_ROWB_CHSP,1994_ROWB,1994,ROWB,CHSP,1
1994_ROWB_RTHU,1994_ROWB,1994,ROWB,RTHU,1
1994_ROWB_RBWO,1994_ROWB,1994,ROWB,RBWO,0.5
1994_ROWP_TRES,1994_ROWP,1994,ROWP,TRES,17
1994_ROWP_RWBL,1994_ROWP,1994,ROWP,RWBL,16
1994_ROWP_SOSP,1994_ROWP,1994,ROWP,SOSP,8
1994_ROWP_EAWP,1994_ROWP,1994,ROWP,EAWP,6
1994_ROWP_YEWA,1994_ROWP,1994,ROWP,YEWA,5.5
1994_ROWP_BAOR,1994_ROWP,1994,ROWP,BAOR,5
1994_ROWP_EUST,1994_ROWP,1994,ROWP,EUST,5
1994_ROWP_COGR,1994_ROWP,1994,ROWP,COGR,4
1994_ROWP_COYE,1994_ROWP,1994,ROWP,COYE,3
1994_ROWP_EAKI,1994_ROWP,1994,ROWP,EAKI,3
1994_ROWP_MAWR,1994_ROWP,1994,ROWP,MAWR,1.5
1994_ROWP_NOFL,1994_ROWP,1994,ROWP,NOFL,2
1994_ROWP_AMRO,1994_ROWP,1994,ROWP,AMRO,1
1994_ROWP_DOWO,1994_ROWP,1994,ROWP,DOWO,1
1994_ROWP_GHOW,1994_ROWP,1994,ROWP,GHOW,1
1994_ROWP_NHWR,1994_ROWP,1994,ROWP,NHWR,1
1994_ROWP_RHWO,1994_ROWP,1994,ROWP,RHWO,1
1994_ROWP_MODO,1994_ROWP,1994,ROWP,MODO,0.5
1995_BGGR_RWBL,1995_BGGR,1995,BGGR,RWBL,12
1995_BGGR_SOSP,1995_BGGR,1995,BGGR,SOSP,10
1995_BGGR_FISP,1995_BGGR,1995,BGGR,FISP,7.5
1995_BGGR_EAKI,1995_BGGR,1995,BGGR,EAKI,3
1995_BGGR_KILL,1995_BGGR,1995,BGGR,KILL,3
1995_BGGR_TRES,1995_BGGR,1995,BGGR,TRES,3
1995_BGGR_COYE,1995_BGGR,1995,BGGR,COYE,2
1995_BGGR_EAME,1995_BGGR,1995,BGGR,EAME,2
1995_BGGR_NRWS,1995_BGGR,1995,BGGR,NRWS,2
1995_BGGR_BHCO,1995_BGGR,1995,BGGR,BHCO,1
1995_BGGR_YEWA,1995_BGGR,1995,BGGR,YEWA,1
1995_DCJS_SOSP,1995_DCJS,1995,DCJS,SOSP,11
1995_DCJS_CHSP,1995_DCJS,1995,DCJS,CHSP,8
1995_DCJS_TRES,1995_DCJS,1995,DCJS,TRES,6
1995_DCJS_FISP,1995_DCJS,1995,DCJS,FISP,4
1995_DCJS_BHCO,1995_DCJS,1995,DCJS,BHCO,2
1995_DCJS_BRTH,1995_DCJS,1995,DCJS,BRTH,2
1995_DCJS_KILL,1995_DCJS,1995,DCJS,KILL,2
1995_DCJS_NOMO,1995_DCJS,1995,DCJS,NOMO,1
1995_DCJS_NRWS,1995_DCJS,1995,DCJS,NRWS,1
1995_DCJS_RWBL,1995_DCJS,1995,DCJS,RWBL,1
1995_IDSS_TRES,1995_IDSS,1995,IDSS,TRES,22
1995_IDSS_EUST,1995_IDSS,1995,IDSS,EUST,6
1995_IDSS_SOSP,1995_IDSS,1995,IDSS,SOSP,5.5
1995_IDSS_CHSP,1995_IDSS,1995,IDSS,CHSP,5
1995_IDSS_FISP,1995_IDSS,1995,IDSS,FISP,3
1995_IDSS_NHWR,1995_IDSS,1995,IDSS,NHWR,2.5
1995_IDSS_BHCO,1995_IDSS,1995,IDSS,BHCO,2
1995_IDSS_EAKI,1995_IDSS,1995,IDSS,EAKI,2
1995_IDSS_KILL,1995_IDSS,1995,IDSS,KILL,2
1995_IDSS_NRWS,1995_IDSS,1995,IDSS,NRWS,2
1995_IDSS_RWBL,1995_IDSS,1995,IDSS,RWBL,2
1995_IDSS_SPSA,1995_IDSS,1995,IDSS,SPSA,2
1995_IDSS_COGR,1995_IDSS,1995,IDSS,COGR,1
1995_WPWC_NHWR,1995_WPWC,1995,WPWC,NHWR,22.5
1995_WPWC_SOSP,1995_WPWC,1995,WPWC,SOSP,9
1995_WPWC_CHSP,1995_WPWC,1995,WPWC,CHSP,6.5
1995_WPWC_EATO,1995_WPWC,1995,WPWC,EATO,6
1995_WPWC_BAOR,1995_WPWC,1995,WPWC,BAOR,5.5
1995_WPWC_BHCO,1995_WPWC,1995,WPWC,BHCO,4
1995_WPWC_COYE,1995_WPWC,1995,WPWC,COYE,4
1995_WPWC_GRCA,1995_WPWC,1995,WPWC,GRCA,4
1995_WPWC_RWBL,1995_WPWC,1995,WPWC,RWBL,3.5
1995_WPWC_BLJA,1995_WPWC,1995,WPWC,BLJA,3
1995_WPWC_COGR,1995_WPWC,1995,WPWC,COGR,3
1995_WPWC_EAKI,1995_WPWC,1995,WPWC,EAKI,3
1995_WPWC_EAWP,1995_WPWC,1995,WPWC,EAWP,3
1995_WPWC_GCFL,1995_WPWC,1995,WPWC,GCFL,3
1995_WPWC_NOCA,1995_WPWC,1995,WPWC,NOCA,3
1995_WPWC_AMRO,1995_WPWC,1995,WPWC,AMRO,2
1995_WPWC_BCCH,1995_WPWC,1995,WPWC,BCCH,2
1995_WPWC_EWPW,1995_WPWC,1995,WPWC,EWPW,2
1995_WPWC_MODO,1995_WPWC,1995,WPWC,MODO,2
1995_WPWC_TRES,1995_WPWC,1995,WPWC,TRES,2
1995_WPWC_YEWA,1995_WPWC,1995,WPWC,YEWA,2
1995_WPWC_AGOL,1995_WPWC,1995,WPWC,AGOL,1
1995_WPWC_BRTH,1995_WPWC,1995,WPWC,BRTH,1
1995_WPWC_CARW,1995_WPWC,1995,WPWC,CARW,1
1995_WPWC_CWWI,1995_WPWC,1995,WPWC,CWWI,1
1995_WPWC_FISP,1995_WPWC,1995,WPWC,FISP,1
1995_WPWC_WEVI,1995_WPWC,1995,WPWC,WEVI,1
1995_WPWC_NOFL,1995_WPWC,1995,WPWC,NOFL,0.5
1996_DCSD_TRES,1996_DCSD,1996,DCSD,TRES,6.5
1996_DCSD_SOSP,1996_DCSD,1996,DCSD,SOSP,3.5
1996_DCSD_EAKI,1996_DCSD,1996,DCSD,EAKI,2.5
1996_DCSD_CHSP,1996_DCSD,1996,DCSD,CHSP,1
1996_DCSD_FISP,1996_DCSD,1996,DCSD,FISP,0.5
1996_DCSD_SPSA,1996_DCSD,1996,DCSD,SPSA,0.5
1996_RARO_BCCH,1996_RARO,1996,RARO,BCCH,0.25
1996_RARO_RBWO,1996_RARO,1996,RARO,RBWO,0.25
1996_RARO_RWBL,1996_RARO,1996,RARO,RWBL,14
1996_RARO_NHWR,1996_RARO,1996,RARO,NHWR,13.5
1996_RARO_COYE,1996_RARO,1996,RARO,COYE,9.5
1996_RARO_YEWA,1996_RARO,1996,RARO,YEWA,9.5
1996_RARO_TRES,1996_RARO,1996,RARO,TRES,8
1996_RARO_SOSP,1996_RARO,1996,RARO,SOSP,7
1996_RARO_AMRE,1996_RARO,1996,RARO,AMRE,5.5
1996_RARO_BAOR,1996_RARO,1996,RARO,BAOR,5.5
1996_RARO_EAKI,1996_RARO,1996,RARO,EAKI,5.5
1996_RARO_EAWP,1996_RARO,1996,RARO,EAWP,5.5
1996_RARO_WAVI,1996_RARO,1996,RARO,WAVI,5
1996_RARO_MODO,1996_RARO,1996,RARO,MODO,4
1996_RARO_REVI,1996_RARO,1996,RARO,REVI,4
1996_RARO_COGR,1996_RARO,1996,RARO,COGR,3
1996_RARO_BGGN,1996_RARO,1996,RARO,BGGN,2
1996_RARO_EUST,1996_RARO,1996,RARO,EUST,2
1996_RARO_BHCO,1996_RARO,1996,RARO,BHCO,1
1996_RARO_BLJA,1996_RARO,1996,RARO,BLJA,1
1996_RARO_EATO,1996_RARO,1996,RARO,EATO,1
1996_RARO_EWPW,1996_RARO,1996,RARO,EWPW,1
1996_RARO_GCFL,1996_RARO,1996,RARO,GCFL,1
1996_RARO_GRCA,1996_RARO,1996,RARO,GRCA,1
1996_RARO_NOFL,1996_RARO,1996,RARO,NOFL,1
1996_RARO_RTHU,1996_RARO,1996,RARO,RTHU,1
1996_RARO_WBNU,1996_RARO,1996,RARO,WBNU,1
1996_RARO_YBCU,1996_RARO,1996,RARO,YBCU,1
1996_RARO_FISP,1996_RARO,1996,RARO,FISP,0.5
1996_RARO_INBU,1996_RARO,1996,RARO,INBU,0.5
1996_ROIS_GHOW,1996_ROIS,1996,ROIS,GHOW,0.25
1996_ROIS_RWBL,1996_ROIS,1996,ROIS,RWBL,28
1996_ROIS_YEWA,1996_ROIS,1996,ROIS,YEWA,18
1996_ROIS_COYE,1996_ROIS,1996,ROIS,COYE,14
1996_ROIS_SOSP,1996_ROIS,1996,ROIS,SOSP,11
1996_ROIS_NHWR,1996_ROIS,1996,ROIS,NHWR,10
1996_ROIS_EAWP,1996_ROIS,1996,ROIS,EAWP,9.5
1996_ROIS_TRES,1996_ROIS,1996,ROIS,TRES,9
1996_ROIS_WAVI,1996_ROIS,1996,ROIS,WAVI,7
1996_ROIS_SWSP,1996_ROIS,1996,ROIS,SWSP,4.5
1996_ROIS_BAOR,1996_ROIS,1996,ROIS,BAOR,3.5
1996_ROIS_EUST,1996_ROIS,1996,ROIS,EUST,3.5
1996_ROIS_EAKI,1996_ROIS,1996,ROIS,EAKI,3
1996_ROIS_MAWR,1996_ROIS,1996,ROIS,MAWR,3
1996_ROIS_REVI,1996_ROIS,1996,ROIS,REVI,3
1996_ROIS_AMRE,1996_ROIS,1996,ROIS,AMRE,2.5
1996_ROIS_COGR,1996_ROIS,1996,ROIS,COGR,2
1996_ROIS_AMWO,1996_ROIS,1996,ROIS,AMWO,1
1996_ROIS_DOWO,1996_ROIS,1996,ROIS,DOWO,1
1996_ROIS_EWPW,1996_ROIS,1996,ROIS,EWPW,1
1996_ROIS_GRCA,1996_ROIS,1996,ROIS,GRCA,1
1996_ROIS_LEFL,1996_ROIS,1996,ROIS,LEFL,1
1996_ROIS_NOFL,1996_ROIS,1996,ROIS,NOFL,1
1996_TMSL_RWBL,1996_TMSL,1996,TMSL,RWBL,18
1996_TMSL_YEWA,1996_TMSL,1996,TMSL,YEWA,17
1996_TMSL_COYE,1996_TMSL,1996,TMSL,COYE,15
1996_TMSL_NHWR,1996_TMSL,1996,TMSL,NHWR,13
1996_TMSL_GRCA,1996_TMSL,1996,TMSL,GRCA,10
1996_TMSL_SOSP,1996_TMSL,1996,TMSL,SOSP,10
1996_TMSL_CHSP,1996_TMSL,1996,TMSL,CHSP,7.5
1996_TMSL_EAWP,1996_TMSL,1996,TMSL,EAWP,6
1996_TMSL_EATO,1996_TMSL,1996,TMSL,EATO,5
1996_TMSL_BAOR,1996_TMSL,1996,TMSL,BAOR,4
1996_TMSL_TRES,1996_TMSL,1996,TMSL,TRES,4
1996_TMSL_AMRE,1996_TMSL,1996,TMSL,AMRE,3
1996_TMSL_BHCO,1996_TMSL,1996,TMSL,BHCO,3
1996_TMSL_BRTH,1996_TMSL,1996,TMSL,BRTH,3
1996_TMSL_EAKI,1996_TMSL,1996,TMSL,EAKI,3
1996_TMSL_NOCA,1996_TMSL,1996,TMSL,NOCA,3
1996_TMSL_REVI,1996_TMSL,1996,TMSL,REVI,3
1996_TMSL_MODO,1996_TMSL,1996,TMSL,MODO,2.5
1996_TMSL_AMWO,1996_TMSL,1996,TMSL,AMWO,2
1996_TMSL_BGGN,1996_TMSL,1996,TMSL,BGGN,2
1996_TMSL_EWPW,1996_TMSL,1996,TMSL,EWPW,2
1996_TMSL_GCFL,1996_TMSL,1996,TMSL,GCFL,2
1996_TMSL_RTHU,1996_TMSL,1996,TMSL,RTHU,1
1996_TMSL_SWSP,1996_TMSL,1996,TMSL,SWSP,2
1996_TMSL_AGOL,1996_TMSL,1996,TMSL,AGOL,1
1996_TMSL_BCCH,1996_TMSL,1996,TMSL,BCCH,1
1996_TMSL_BLJA,1996_TMSL,1996,TMSL,BLJA,1
1996_TMSL_CEDW,1996_TMSL,1996,TMSL,CEDW,1
1996_TMSL_COGR,1996_TMSL,1996,TMSL,COGR,1
1996_TMSL_MAWR,1996_TMSL,1996,TMSL,MAWR,1
1996_TMSL_WEVI,1996_TMSL,1996,TMSL,WEVI,1
1997_IDSS_TRES,1997_IDSS,1997,IDSS,TRES,19
1997_IDSS_RWBL,1997_IDSS,1997,IDSS,RWBL,10
1997_IDSS_SOSP,1997_IDSS,1997,IDSS,SOSP,6
1997_IDSS_FISP,1997_IDSS,1997,IDSS,FISP,5
1997_IDSS_CHSP,1997_IDSS,1997,IDSS,CHSP,3
1997_IDSS_EAKI,1997_IDSS,1997,IDSS,EAKI,1.5
1997_IDSS_NHWR,1997_IDSS,1997,IDSS,NHWR,1.5
1997_IDSS_BHCO,1997_IDSS,1997,IDSS,BHCO,1
1997_IDSS_BRTH,1997_IDSS,1997,IDSS,BRTH,1
1997_IDSS_EUST,1997_IDSS,1997,IDSS,EUST,1
1997_IDSS_KILL,1997_IDSS,1997,IDSS,KILL,1
1997_IDSS_NOMO,1997_IDSS,1997,IDSS,NOMO,1
1997_IDSS_SPSA,1997_IDSS,1997,IDSS,SPSA,1
1997_ROWB_EATO,1997_ROWB,1997,ROWB,EATO,0.25
1997_ROWB_RBWO,1997_ROWB,1997,ROWB,RBWO,0.25
1997_ROWB_TRES,1997_ROWB,1997,ROWB,TRES,14
1997_ROWB_RWBL,1997_ROWB,1997,ROWB,RWBL,13
1997_ROWB_NHWR,1997_ROWB,1997,ROWB,NHWR,12
1997_ROWB_BAOR,1997_ROWB,1997,ROWB,BAOR,11
1997_ROWB_EAWP,1997_ROWB,1997,ROWB,EAWP,8
1997_ROWB_YEWA,1997_ROWB,1997,ROWB,YEWA,7.5
1997_ROWB_COYE,1997_ROWB,1997,ROWB,COYE,6
1997_ROWB_REVI,1997_ROWB,1997,ROWB,REVI,5
1997_ROWB_EUST,1997_ROWB,1997,ROWB,EUST,4
1997_ROWB_EAKI,1997_ROWB,1997,ROWB,EAKI,3.5
1997_ROWB_CHSP,1997_ROWB,1997,ROWB,CHSP,3
1997_ROWB_NOFL,1997_ROWB,1997,ROWB,NOFL,3
1997_ROWB_WAVI,1997_ROWB,1997,ROWB,WAVI,3
1997_ROWB_GRCA,1997_ROWB,1997,ROWB,GRCA,2.5
1997_ROWB_AMRE,1997_ROWB,1997,ROWB,AMRE,2
1997_ROWB_BCCH,1997_ROWB,1997,ROWB,BCCH,2
1997_ROWB_BGGN,1997_ROWB,1997,ROWB,BGGN,2
1997_ROWB_BLJA,1997_ROWB,1997,ROWB,BLJA,2
1997_ROWB_GCFL,1997_ROWB,1997,ROWB,GCFL,2
1997_ROWB_YBCU,1997_ROWB,1997,ROWB,YBCU,2
1997_ROWB_MODO,1997_ROWB,1997,ROWB,MODO,1.5
1997_ROWB_AMRO,1997_ROWB,1997,ROWB,AMRO,1
1997_ROWB_COGR,1997_ROWB,1997,ROWB,COGR,1
1997_ROWB_DOWO,1997_ROWB,1997,ROWB,DOWO,1
1997_ROWB_EWPW,1997_ROWB,1997,ROWB,EWPW,1
1997_ROWB_NOCA,1997_ROWB,1997,ROWB,NOCA,1
1997_ROWB_RTHA,1997_ROWB,1997,ROWB,RTHA,1
1997_ROWB_RTHU,1997_ROWB,1997,ROWB,RTHU,1
1997_ROWB_SOSP,1997_ROWB,1997,ROWB,SOSP,1
1997_ROWP_RWBL,1997_ROWP,1997,ROWP,RWBL,22
1997_ROWP_TRES,1997_ROWP,1997,ROWP,TRES,14
1997_ROWP_YEWA,1997_ROWP,1997,ROWP,YEWA,11
1997_ROWP_SOSP,1997_ROWP,1997,ROWP,SOSP,10
1997_ROWP_EAWP,1997_ROWP,1997,ROWP,EAWP,6
1997_ROWP_BAOR,1997_ROWP,1997,ROWP,BAOR,5
1997_ROWP_COYE,1997_ROWP,1997,ROWP,COYE,5
1997_ROWP_EAKI,1997_ROWP,1997,ROWP,EAKI,4
1997_ROWP_EUST,1997_ROWP,1997,ROWP,EUST,3
1997_ROWP_COGR,1997_ROWP,1997,ROWP,COGR,2
1997_ROWP_NOCA,1997_ROWP,1997,ROWP,NOCA,2
1997_ROWP_REVI,1997_ROWP,1997,ROWP,REVI,2
1997_ROWP_WAVI,1997_ROWP,1997,ROWP,WAVI,2
1997_ROWP_AMRO,1997_ROWP,1997,ROWP,AMRO,1.5
1997_ROWP_DOWO,1997_ROWP,1997,ROWP,DOWO,1
1997_ROWP_GRCA,1997_ROWP,1997,ROWP,GRCA,1
1997_ROWP_NHWR,1997_ROWP,1997,ROWP,NHWR,1
1997_ROWP_LEBI,1997_ROWP,1997,ROWP,LEBI,1
1997_ROWP_MODO,1997_ROWP,1997,ROWP,MODO,1
1997_ROWP_WIFL,1997_ROWP,1997,ROWP,WIFL,1
1997_SRS1_RWBL,1997_SRS1,1997,SRS1,RWBL,5
1997_SRS1_KILL,1997_SRS1,1997,SRS1,KILL,1
1997_SRS1_SOSP,1997_SRS1,1997,SRS1,SOSP,1
1997_SRS1_EAKI,1997_SRS1,1997,SRS1,EAKI,0.5
1997_SRS1_SPSA,1997_SRS1,1997,SRS1,SPSA,0.5
1997_SRS2_SOSP,1997_SRS2,1997,SRS2,SOSP,2.5
1997_SRS2_RWBL,1997_SRS2,1997,SRS2,RWBL,2
1997_SRS2_TRES,1997_SRS2,1997,SRS2,TRES,2
1997_SRS2_EAKI,1997_SRS2,1997,SRS2,EAKI,0.5
1998_BGGR_FISP,1998_BGGR,1998,BGGR,FISP,6.5
1998_BGGR_RWBL,1998_BGGR,1998,BGGR,RWBL,4
1998_BGGR_EAKI,1998_BGGR,1998,BGGR,EAKI,3.5
1998_BGGR_SOSP,1998_BGGR,1998,BGGR,SOSP,3.5
1998_BGGR_TRES,1998_BGGR,1998,BGGR,TRES,3
1998_BGGR_BANS,1998_BGGR,1998,BGGR,BANS,2
1998_BGGR_CHSP,1998_BGGR,1998,BGGR,CHSP,2
1998_BGGR_COYE,1998_BGGR,1998,BGGR,COYE,2
1998_BGGR_BAOR,1998_BGGR,1998,BGGR,BAOR,1
1998_BGGR_EAME,1998_BGGR,1998,BGGR,EAME,1
1998_BGGR_GRCA,1998_BGGR,1998,BGGR,GRCA,1
1998_BGGR_KILL,1998_BGGR,1998,BGGR,KILL,1
1998_BGGR_MODO,1998_BGGR,1998,BGGR,MODO,1
1998_BGGR_NOFL,1998_BGGR,1998,BGGR,NOFL,1
1998_BGGR_BRTH,1998_BGGR,1998,BGGR,BRTH,0.5
1998_ROMS_NHWR,1998_ROMS,1998,ROMS,NHWR,14.5
1998_ROMS_EAWP,1998_ROMS,1998,ROMS,EAWP,8.5
1998_ROMS_YEWA,1998_ROMS,1998,ROMS,YEWA,8
1998_ROMS_COYE,1998_ROMS,1998,ROMS,COYE,7
1998_ROMS_TRES,1998_ROMS,1998,ROMS,TRES,7
1998_ROMS_WAVI,1998_ROMS,1998,ROMS,WAVI,6
1998_ROMS_EAKI,1998_ROMS,1998,ROMS,EAKI,5.5
1998_ROMS_RWBL,1998_ROMS,1998,ROMS,RWBL,5.5
1998_ROMS_SOSP,1998_ROMS,1998,ROMS,SOSP,5.5
1998_ROMS_BAOR,1998_ROMS,1998,ROMS,BAOR,5
1998_ROMS_EUST,1998_ROMS,1998,ROMS,EUST,4
1998_ROMS_GCFL,1998_ROMS,1998,ROMS,GCFL,3.5
1998_ROMS_BCCH,1998_ROMS,1998,ROMS,BCCH,3
1998_ROMS_BLJA,1998_ROMS,1998,ROMS,BLJA,2
1998_ROMS_COGR,1998_ROMS,1998,ROMS,COGR,2
1998_ROMS_NOFL,1998_ROMS,1998,ROMS,NOFL,2
1998_ROMS_REVI,1998_ROMS,1998,ROMS,REVI,2
1998_ROMS_AMRE,1998_ROMS,1998,ROMS,AMRE,1
1998_ROMS_AMWO,1998_ROMS,1998,ROMS,AMWO,1
1998_ROMS_BHCO,1998_ROMS,1998,ROMS,BHCO,1
1998_ROMS_DOWO,1998_ROMS,1998,ROMS,DOWO,1
1998_ROMS_RBWO,1998_ROMS,1998,ROMS,RBWO,1
1998_ROMS_RTHU,1998_ROMS,1998,ROMS,RTHU,1
1998_ROMS_WBNU,1998_ROMS,1998,ROMS,WBNU,1
