uniqueID,sample,year,sitecode,species_4code_IBP,territories
2009_ROMF_CHSP,2009_ROMF,2009,ROMF,CHSP,0
2009_ROMF_CHSW,2009_ROMF,2009,ROMF,CHSW,0
2009_ROMF_COGR,2009_ROMF,2009,ROMF,COGR,1
2009_ROMF_COHA,2009_ROMF,2009,ROMF,COHA,0
2009_ROMF_CONI,2009_ROMF,2009,ROMF,CONI,0
2009_ROMF_COYE,2009_ROMF,2009,ROMF,COYE,2.5
2009_ROMF_CSWA,2009_ROMF,2009,ROMF,CSWA,0
2009_ROMF_CWWI,2009_ROMF,2009,ROMF,CWWI,0
2009_ROMF_DOWO,2009_ROMF,2009,ROMF,DOWO,2
2009_ROMF_EABL,2009_ROMF,2009,ROMF,EABL,0
2009_ROMF_EAKI,2009_ROMF,2009,ROMF,EAKI,1
2009_ROMF_EAME,2009_ROMF,2009,ROMF,EAME,0
2009_ROMF_EAPH,2009_ROMF,2009,ROMF,EAPH,0
2009_ROMF_EASO,2009_ROMF,2009,ROMF,EASO,1
2009_ROMF_EATO,2009_ROMF,2009,ROMF,EATO,2
2009_ROMF_EAWP,2009_ROMF,2009,ROMF,EAWP,7
2009_ROMF_EUST,2009_ROMF,2009,ROMF,EUST,1
2009_ROMF_EWPW,2009_ROMF,2009,ROMF,EWPW,1
2009_ROMF_FISP,2009_ROMF,2009,ROMF,FISP,0
2009_ROMF_GCFL,2009_ROMF,2009,ROMF,GCFL,3
2009_ROMF_GHOW,2009_ROMF,2009,ROMF,GHOW,0
2009_ROMF_GRCA,2009_ROMF,2009,ROMF,GRCA,4
2009_ROMF_GRHE,2009_ROMF,2009,ROMF,GRHE,0
2009_ROMF_HAWO,2009_ROMF,2009,ROMF,HAWO,0
2009_ROMF_HOFI,2009_ROMF,2009,ROMF,HOFI,0
2009_ROMF_HOME,2009_ROMF,2009,ROMF,HOME,0
2009_ROMF_INBU,2009_ROMF,2009,ROMF,INBU,2
2009_ROMF_KILL,2009_ROMF,2009,ROMF,KILL,0
2009_ROMF_LEBI,2009_ROMF,2009,ROMF,LEBI,0
2009_ROMF_LEFL,2009_ROMF,2009,ROMF,LEFL,3
2009_ROMF_MALL,2009_ROMF,2009,ROMF,MALL,0
2009_ROMF_MAWA,2009_ROMF,2009,ROMF,MAWA,0
2009_ROMF_MAWR,2009_ROMF,2009,ROMF,MAWR,0
2009_ROMF_MODO,2009_ROMF,2009,ROMF,MODO,0
2009_ROMF_NHWR,2009_ROMF,2009,ROMF,NHWR,11
2009_ROMF_NOCA,2009_ROMF,2009,ROMF,NOCA,1
2009_ROMF_NOFL,2009_ROMF,2009,ROMF,NOFL,1
2009_ROMF_NOMO,2009_ROMF,2009,ROMF,NOMO,0
2009_ROMF_NRWS,2009_ROMF,2009,ROMF,NRWS,0
2009_ROMF_NSWO,2009_ROMF,2009,ROMF,NSWO,0
2009_ROMF_OROR,2009_ROMF,2009,ROMF,OROR,0
2009_ROMF_PBGR,2009_ROMF,2009,ROMF,PBGR,0
2009_ROMF_PIWA,2009_ROMF,2009,ROMF,PIWA,0
2009_ROMF_PROW,2009_ROMF,2009,ROMF,PROW,0
2009_ROMF_RBGR,2009_ROMF,2009,ROMF,RBGR,0
2009_ROMF_RBNU,2009_ROMF,2009,ROMF,RBNU,0
2009_ROMF_RBWO,2009_ROMF,2009,ROMF,RBWO,2
2009_ROMF_REVI,2009_ROMF,2009,ROMF,REVI,2
2009_ROMF_RHWO,2009_ROMF,2009,ROMF,RHWO,0
2009_ROMF_RTHA,2009_ROMF,2009,ROMF,RTHA,0.5
2009_ROMF_RTHU,2009_ROMF,2009,ROMF,RTHU,0
2009_ROMF_RWBL,2009_ROMF,2009,ROMF,RWBL,3.5
2009_ROMF_SCTA,2009_ROMF,2009,ROMF,SCTA,1
2009_ROMF_SORA,2009_ROMF,2009,ROMF,SORA,0
2009_ROMF_SOSP,2009_ROMF,2009,ROMF,SOSP,3
2009_ROMF_SPSA,2009_ROMF,2009,ROMF,SPSA,0
2009_ROMF_SSHA,2009_ROMF,2009,ROMF,SSHA,0
2009_ROMF_SWSP,2009_ROMF,2009,ROMF,SWSP,0.5
2009_ROMF_TRES,2009_ROMF,2009,ROMF,TRES,8
2009_ROMF_VEER,2009_ROMF,2009,ROMF,VEER,1
2009_ROMF_VIRA,2009_ROMF,2009,ROMF,VIRA,0
2009_ROMF_WAVI,2009_ROMF,2009,ROMF,WAVI,1
2009_ROMF_WBNU,2009_ROMF,2009,ROMF,WBNU,0
2009_ROMF_WEVI,2009_ROMF,2009,ROMF,WEVI,0
2009_ROMF_WIFL,2009_ROMF,2009,ROMF,WIFL,0
2009_ROMF_WISN,2009_ROMF,2009,ROMF,WISN,0
2009_ROMF_WITU,2009_ROMF,2009,ROMF,WITU,0
2009_ROMF_WIWR,2009_ROMF,2009,ROMF,WIWR,0
2009_ROMF_WODU,2009_ROMF,2009,ROMF,WODU,0
2009_ROMF_WTSP,2009_ROMF,2009,ROMF,WTSP,0
2009_ROMF_YBCU,2009_ROMF,2009,ROMF,YBCU,0
2009_ROMF_YEWA,2009_ROMF,2009,ROMF,YEWA,10
2009_ROMF_YTVI,2009_ROMF,2009,ROMF,YTVI,0
2009_ROMS_ABDU,2009_ROMS,2009,ROMS,ABDU,0
2009_ROMS_AGOL,2009_ROMS,2009,ROMS,AGOL,0
2009_ROMS_AGOS,2009_ROMS,2009,ROMS,AGOS,0
2009_ROMS_AMBI,2009_ROMS,2009,ROMS,AMBI,0
2009_ROMS_AMCR,2009_ROMS,2009,ROMS,AMCR,0
2009_ROMS_AMKE,2009_ROMS,2009,ROMS,AMKE,0
2009_ROMS_AMRE,2009_ROMS,2009,ROMS,AMRE,0
2009_ROMS_AMRO,2009_ROMS,2009,ROMS,AMRO,3
2009_ROMS_AMWO,2009_ROMS,2009,ROMS,AMWO,0
2009_ROMS_BAEA,2009_ROMS,2009,ROMS,BAEA,0
2009_ROMS_BANS,2009_ROMS,2009,ROMS,BANS,0
2009_ROMS_BAOR,2009_ROMS,2009,ROMS,BAOR,6
2009_ROMS_BBCU,2009_ROMS,2009,ROMS,BBCU,0
2009_ROMS_BCCH,2009_ROMS,2009,ROMS,BCCH,1
2009_ROMS_BEKI,2009_ROMS,2009,ROMS,BEKI,0
2009_ROMS_BGGN,2009_ROMS,2009,ROMS,BGGN,0
2009_ROMS_BHCO,2009_ROMS,2009,ROMS,BHCO,2
2009_ROMS_BLBW,2009_ROMS,2009,ROMS,BLBW,0
2009_ROMS_BLJA,2009_ROMS,2009,ROMS,BLJA,1
2009_ROMS_BOBO,2009_ROMS,2009,ROMS,BOBO,0
2009_ROMS_BRCR,2009_ROMS,2009,ROMS,BRCR,0
2009_ROMS_BRTH,2009_ROMS,2009,ROMS,BRTH,0
2009_ROMS_BTNW,2009_ROMS,2009,ROMS,BTNW,0
2009_ROMS_CANG,2009_ROMS,2009,ROMS,CANG,0
2009_ROMS_CARW,2009_ROMS,2009,ROMS,CARW,0
2009_ROMS_CAWA,2009_ROMS,2009,ROMS,CAWA,0
2009_ROMS_CEDW,2009_ROMS,2009,ROMS,CEDW,1
2009_ROMS_CHSP,2009_ROMS,2009,ROMS,CHSP,0
2009_ROMS_CHSW,2009_ROMS,2009,ROMS,CHSW,1
2009_ROMS_COGR,2009_ROMS,2009,ROMS,COGR,2
2009_ROMS_COHA,2009_ROMS,2009,ROMS,COHA,0
2009_ROMS_CONI,2009_ROMS,2009,ROMS,CONI,0
2009_ROMS_COYE,2009_ROMS,2009,ROMS,COYE,5
2009_ROMS_CSWA,2009_ROMS,2009,ROMS,CSWA,0
2009_ROMS_CWWI,2009_ROMS,2009,ROMS,CWWI,0
2009_ROMS_DOWO,2009_ROMS,2009,ROMS,DOWO,0
2009_ROMS_EABL,2009_ROMS,2009,ROMS,EABL,0
2009_ROMS_EAKI,2009_ROMS,2009,ROMS,EAKI,2.5
2009_ROMS_EAME,2009_ROMS,2009,ROMS,EAME,0
2009_ROMS_EAPH,2009_ROMS,2009,ROMS,EAPH,0
2009_ROMS_EASO,2009_ROMS,2009,ROMS,EASO,0
2009_ROMS_EATO,2009_ROMS,2009,ROMS,EATO,1
2009_ROMS_EAWP,2009_ROMS,2009,ROMS,EAWP,5
2009_ROMS_EUST,2009_ROMS,2009,ROMS,EUST,1
2009_ROMS_EWPW,2009_ROMS,2009,ROMS,EWPW,0
2009_ROMS_FISP,2009_ROMS,2009,ROMS,FISP,0
2009_ROMS_GCFL,2009_ROMS,2009,ROMS,GCFL,0
2009_ROMS_GHOW,2009_ROMS,2009,ROMS,GHOW,0
2009_ROMS_GRCA,2009_ROMS,2009,ROMS,GRCA,6.5
2009_ROMS_GRHE,2009_ROMS,2009,ROMS,GRHE,0
2009_ROMS_HAWO,2009_ROMS,2009,ROMS,HAWO,0
2009_ROMS_HOFI,2009_ROMS,2009,ROMS,HOFI,0
2009_ROMS_HOME,2009_ROMS,2009,ROMS,HOME,0
2009_ROMS_INBU,2009_ROMS,2009,ROMS,INBU,0
2009_ROMS_KILL,2009_ROMS,2009,ROMS,KILL,0
2009_ROMS_LEBI,2009_ROMS,2009,ROMS,LEBI,0
2009_ROMS_LEFL,2009_ROMS,2009,ROMS,LEFL,0
2009_ROMS_MALL,2009_ROMS,2009,ROMS,MALL,0
2009_ROMS_MAWA,2009_ROMS,2009,ROMS,MAWA,0
2009_ROMS_MAWR,2009_ROMS,2009,ROMS,MAWR,0
2009_ROMS_MODO,2009_ROMS,2009,ROMS,MODO,0
2009_ROMS_NHWR,2009_ROMS,2009,ROMS,NHWR,11
2009_ROMS_NOCA,2009_ROMS,2009,ROMS,NOCA,0
2009_ROMS_NOFL,2009_ROMS,2009,ROMS,NOFL,1
2009_ROMS_NOMO,2009_ROMS,2009,ROMS,NOMO,0
2009_ROMS_NRWS,2009_ROMS,2009,ROMS,NRWS,0
2009_ROMS_NSWO,2009_ROMS,2009,ROMS,NSWO,0.25
2009_ROMS_OROR,2009_ROMS,2009,ROMS,OROR,0
2009_ROMS_PBGR,2009_ROMS,2009,ROMS,PBGR,0
2009_ROMS_PIWA,2009_ROMS,2009,ROMS,PIWA,0
2009_ROMS_PROW,2009_ROMS,2009,ROMS,PROW,0
2009_ROMS_RBGR,2009_ROMS,2009,ROMS,RBGR,0
2009_ROMS_RBNU,2009_ROMS,2009,ROMS,RBNU,0
2009_ROMS_RBWO,2009_ROMS,2009,ROMS,RBWO,0
2009_ROMS_REVI,2009_ROMS,2009,ROMS,REVI,1
2009_ROMS_RHWO,2009_ROMS,2009,ROMS,RHWO,0
2009_ROMS_RTHA,2009_ROMS,2009,ROMS,RTHA,0
2009_ROMS_RTHU,2009_ROMS,2009,ROMS,RTHU,2
2009_ROMS_RWBL,2009_ROMS,2009,ROMS,RWBL,9.5
2009_ROMS_SCTA,2009_ROMS,2009,ROMS,SCTA,0
2009_ROMS_SORA,2009_ROMS,2009,ROMS,SORA,0
2009_ROMS_SOSP,2009_ROMS,2009,ROMS,SOSP,6.5
2009_ROMS_SPSA,2009_ROMS,2009,ROMS,SPSA,0
2009_ROMS_SSHA,2009_ROMS,2009,ROMS,SSHA,0
2009_ROMS_SWSP,2009_ROMS,2009,ROMS,SWSP,0
2009_ROMS_TRES,2009_ROMS,2009,ROMS,TRES,5
2009_ROMS_VEER,2009_ROMS,2009,ROMS,VEER,0
2009_ROMS_VIRA,2009_ROMS,2009,ROMS,VIRA,0
2009_ROMS_WAVI,2009_ROMS,2009,ROMS,WAVI,0
2009_ROMS_WBNU,2009_ROMS,2009,ROMS,WBNU,1
2009_ROMS_WEVI,2009_ROMS,2009,ROMS,WEVI,0
2009_ROMS_WIFL,2009_ROMS,2009,ROMS,WIFL,0
2009_ROMS_WISN,2009_ROMS,2009,ROMS,WISN,0
2009_ROMS_WITU,2009_ROMS,2009,ROMS,WITU,0
2009_ROMS_WIWR,2009_ROMS,2009,ROMS,WIWR,0
2009_ROMS_WODU,2009_ROMS,2009,ROMS,WODU,0
2009_ROMS_WTSP,2009_ROMS,2009,ROMS,WTSP,0
2009_ROMS_YBCU,2009_ROMS,2009,ROMS,YBCU,0
2009_ROMS_YEWA,2009_ROMS,2009,ROMS,YEWA,15
2009_ROMS_YTVI,2009_ROMS,2009,ROMS,YTVI,0
2009_STDP_ABDU,2009_STDP,2009,STDP,ABDU,0
2009_STDP_AGOL,2009_STDP,2009,STDP,AGOL,0
2009_STDP_AGOS,2009_STDP,2009,STDP,AGOS,0
2009_STDP_AMBI,2009_STDP,2009,STDP,AMBI,0
2009_STDP_AMCR,2009_STDP,2009,STDP,AMCR,0
2009_STDP_AMKE,2009_STDP,2009,STDP,AMKE,0
2009_STDP_AMRE,2009_STDP,2009,STDP,AMRE,0
2009_STDP_AMRO,2009_STDP,2009,STDP,AMRO,0.25
2009_STDP_AMWO,2009_STDP,2009,STDP,AMWO,0
2009_STDP_BAEA,2009_STDP,2009,STDP,BAEA,0
2009_STDP_BANS,2009_STDP,2009,STDP,BANS,0
2009_STDP_BAOR,2009_STDP,2009,STDP,BAOR,0.25
2009_STDP_BBCU,2009_STDP,2009,STDP,BBCU,0
2009_STDP_BCCH,2009_STDP,2009,STDP,BCCH,0
2009_STDP_BEKI,2009_STDP,2009,STDP,BEKI,0
2009_STDP_BGGN,2009_STDP,2009,STDP,BGGN,0
2009_STDP_BHCO,2009_STDP,2009,STDP,BHCO,0
2009_STDP_BLBW,2009_STDP,2009,STDP,BLBW,0
2009_STDP_BLJA,2009_STDP,2009,STDP,BLJA,0
2009_STDP_BOBO,2009_STDP,2009,STDP,BOBO,0
2009_STDP_BRCR,2009_STDP,2009,STDP,BRCR,0
2009_STDP_BRTH,2009_STDP,2009,STDP,BRTH,0
2009_STDP_BTNW,2009_STDP,2009,STDP,BTNW,0
2009_STDP_CANG,2009_STDP,2009,STDP,CANG,0
2009_STDP_CARW,2009_STDP,2009,STDP,CARW,0
2009_STDP_CAWA,2009_STDP,2009,STDP,CAWA,0
2009_STDP_CEDW,2009_STDP,2009,STDP,CEDW,5
2009_STDP_CHSP,2009_STDP,2009,STDP,CHSP,0.5
2009_STDP_CHSW,2009_STDP,2009,STDP,CHSW,0
2009_STDP_COGR,2009_STDP,2009,STDP,COGR,0
2009_STDP_COHA,2009_STDP,2009,STDP,COHA,0
2009_STDP_CONI,2009_STDP,2009,STDP,CONI,0
2009_STDP_COYE,2009_STDP,2009,STDP,COYE,5
2009_STDP_CSWA,2009_STDP,2009,STDP,CSWA,0
2009_STDP_CWWI,2009_STDP,2009,STDP,CWWI,0
2009_STDP_DOWO,2009_STDP,2009,STDP,DOWO,0
2009_STDP_EABL,2009_STDP,2009,STDP,EABL,0
2009_STDP_EAKI,2009_STDP,2009,STDP,EAKI,5
2009_STDP_EAME,2009_STDP,2009,STDP,EAME,0
2009_STDP_EAPH,2009_STDP,2009,STDP,EAPH,0
2009_STDP_EASO,2009_STDP,2009,STDP,EASO,0
2009_STDP_EATO,2009_STDP,2009,STDP,EATO,0.5
2009_STDP_EAWP,2009_STDP,2009,STDP,EAWP,0
2009_STDP_EUST,2009_STDP,2009,STDP,EUST,0
2009_STDP_EWPW,2009_STDP,2009,STDP,EWPW,0.5
2009_STDP_FISP,2009_STDP,2009,STDP,FISP,1.5
2009_STDP_GCFL,2009_STDP,2009,STDP,GCFL,0.25
2009_STDP_GHOW,2009_STDP,2009,STDP,GHOW,0
2009_STDP_GRCA,2009_STDP,2009,STDP,GRCA,2
2009_STDP_GRHE,2009_STDP,2009,STDP,GRHE,0
2009_STDP_HAWO,2009_STDP,2009,STDP,HAWO,0
2009_STDP_HOFI,2009_STDP,2009,STDP,HOFI,0
2009_STDP_HOME,2009_STDP,2009,STDP,HOME,1
2009_STDP_INBU,2009_STDP,2009,STDP,INBU,0
2009_STDP_KILL,2009_STDP,2009,STDP,KILL,0
2009_STDP_LEBI,2009_STDP,2009,STDP,LEBI,0
2009_STDP_LEFL,2009_STDP,2009,STDP,LEFL,0
2009_STDP_MALL,2009_STDP,2009,STDP,MALL,0
2009_STDP_MAWA,2009_STDP,2009,STDP,MAWA,0
2009_STDP_MAWR,2009_STDP,2009,STDP,MAWR,0
2009_STDP_MODO,2009_STDP,2009,STDP,MODO,0.25
2009_STDP_NHWR,2009_STDP,2009,STDP,NHWR,1
2009_STDP_NOCA,2009_STDP,2009,STDP,NOCA,0
2009_STDP_NOFL,2009_STDP,2009,STDP,NOFL,0
2009_STDP_NOMO,2009_STDP,2009,STDP,NOMO,0
2009_STDP_NRWS,2009_STDP,2009,STDP,NRWS,0
2009_STDP_NSWO,2009_STDP,2009,STDP,NSWO,0
2009_STDP_OROR,2009_STDP,2009,STDP,OROR,0
2009_STDP_PBGR,2009_STDP,2009,STDP,PBGR,0
2009_STDP_PIWA,2009_STDP,2009,STDP,PIWA,0
2009_STDP_PROW,2009_STDP,2009,STDP,PROW,0
2009_STDP_RBGR,2009_STDP,2009,STDP,RBGR,0
2009_STDP_RBNU,2009_STDP,2009,STDP,RBNU,0
2009_STDP_RBWO,2009_STDP,2009,STDP,RBWO,0
2009_STDP_REVI,2009_STDP,2009,STDP,REVI,0
2009_STDP_RHWO,2009_STDP,2009,STDP,RHWO,0
2009_STDP_RTHA,2009_STDP,2009,STDP,RTHA,0
2009_STDP_RTHU,2009_STDP,2009,STDP,RTHU,0
2009_STDP_RWBL,2009_STDP,2009,STDP,RWBL,29
2009_STDP_SCTA,2009_STDP,2009,STDP,SCTA,0
2009_STDP_SORA,2009_STDP,2009,STDP,SORA,0
2009_STDP_SOSP,2009_STDP,2009,STDP,SOSP,6
2009_STDP_SPSA,2009_STDP,2009,STDP,SPSA,0
2009_STDP_SSHA,2009_STDP,2009,STDP,SSHA,0
2009_STDP_SWSP,2009_STDP,2009,STDP,SWSP,0.5
2009_STDP_TRES,2009_STDP,2009,STDP,TRES,0
2009_STDP_VEER,2009_STDP,2009,STDP,VEER,0
2009_STDP_VIRA,2009_STDP,2009,STDP,VIRA,0
2009_STDP_WAVI,2009_STDP,2009,STDP,WAVI,0
2009_STDP_WBNU,2009_STDP,2009,STDP,WBNU,0
2009_STDP_WEVI,2009_STDP,2009,STDP,WEVI,0
2009_STDP_WIFL,2009_STDP,2009,STDP,WIFL,0
2009_STDP_WISN,2009_STDP,2009,STDP,WISN,0
2009_STDP_WITU,2009_STDP,2009,STDP,WITU,0
2009_STDP_WIWR,2009_STDP,2009,STDP,WIWR,0
2009_STDP_WODU,2009_STDP,2009,STDP,WODU,0
2009_STDP_WTSP,2009_STDP,2009,STDP,WTSP,0
2009_STDP_YBCU,2009_STDP,2009,STDP,YBCU,0
2009_STDP_YEWA,2009_STDP,2009,STDP,YEWA,9
2009_STDP_YTVI,2009_STDP,2009,STDP,YTVI,0
2009_TMSL_ABDU,2009_TMSL,2009,TMSL,ABDU,0
2009_TMSL_AGOL,2009_TMSL,2009,TMSL,AGOL,0
2009_TMSL_AGOS,2009_TMSL,2009,TMSL,AGOS,0
2009_TMSL_AMBI,2009_TMSL,2009,TMSL,AMBI,0
2009_TMSL_AMCR,2009_TMSL,2009,TMSL,AMCR,0
2009_TMSL_AMKE,2009_TMSL,2009,TMSL,AMKE,0
2009_TMSL_AMRE,2009_TMSL,2009,TMSL,AMRE,0
2009_TMSL_AMRO,2009_TMSL,2009,TMSL,AMRO,4
2009_TMSL_AMWO,2009_TMSL,2009,TMSL,AMWO,0
2009_TMSL_BAEA,2009_TMSL,2009,TMSL,BAEA,0
2009_TMSL_BANS,2009_TMSL,2009,TMSL,BANS,0
2009_TMSL_BAOR,2009_TMSL,2009,TMSL,BAOR,3
2009_TMSL_BBCU,2009_TMSL,2009,TMSL,BBCU,0
2009_TMSL_BCCH,2009_TMSL,2009,TMSL,BCCH,3
2009_TMSL_BEKI,2009_TMSL,2009,TMSL,BEKI,0
2009_TMSL_BGGN,2009_TMSL,2009,TMSL,BGGN,3
2009_TMSL_BHCO,2009_TMSL,2009,TMSL,BHCO,1
2009_TMSL_BLBW,2009_TMSL,2009,TMSL,BLBW,0
2009_TMSL_BLJA,2009_TMSL,2009,TMSL,BLJA,0
2009_TMSL_BOBO,2009_TMSL,2009,TMSL,BOBO,0
2009_TMSL_BRCR,2009_TMSL,2009,TMSL,BRCR,0
2009_TMSL_BRTH,2009_TMSL,2009,TMSL,BRTH,3
2009_TMSL_BTNW,2009_TMSL,2009,TMSL,BTNW,0
2009_TMSL_CANG,2009_TMSL,2009,TMSL,CANG,0
2009_TMSL_CARW,2009_TMSL,2009,TMSL,CARW,0
2009_TMSL_CAWA,2009_TMSL,2009,TMSL,CAWA,0
2009_TMSL_CEDW,2009_TMSL,2009,TMSL,CEDW,0
2009_TMSL_CHSP,2009_TMSL,2009,TMSL,CHSP,4.5
2009_TMSL_CHSW,2009_TMSL,2009,TMSL,CHSW,0
2009_TMSL_COGR,2009_TMSL,2009,TMSL,COGR,2
2009_TMSL_COHA,2009_TMSL,2009,TMSL,COHA,0
2009_TMSL_CONI,2009_TMSL,2009,TMSL,CONI,0
2009_TMSL_COYE,2009_TMSL,2009,TMSL,COYE,7
2009_TMSL_CSWA,2009_TMSL,2009,TMSL,CSWA,0
2009_TMSL_CWWI,2009_TMSL,2009,TMSL,CWWI,0
2009_TMSL_DOWO,2009_TMSL,2009,TMSL,DOWO,0
2009_TMSL_EABL,2009_TMSL,2009,TMSL,EABL,0
2009_TMSL_EAKI,2009_TMSL,2009,TMSL,EAKI,3
2009_TMSL_EAME,2009_TMSL,2009,TMSL,EAME,0
2009_TMSL_EAPH,2009_TMSL,2009,TMSL,EAPH,0
2009_TMSL_EASO,2009_TMSL,2009,TMSL,EASO,0
2009_TMSL_EATO,2009_TMSL,2009,TMSL,EATO,5
2009_TMSL_EAWP,2009_TMSL,2009,TMSL,EAWP,2
2009_TMSL_EUST,2009_TMSL,2009,TMSL,EUST,0
2009_TMSL_EWPW,2009_TMSL,2009,TMSL,EWPW,1.5
2009_TMSL_FISP,2009_TMSL,2009,TMSL,FISP,0.5
2009_TMSL_GCFL,2009_TMSL,2009,TMSL,GCFL,0
2009_TMSL_GHOW,2009_TMSL,2009,TMSL,GHOW,1
2009_TMSL_GRCA,2009_TMSL,2009,TMSL,GRCA,11
2009_TMSL_GRHE,2009_TMSL,2009,TMSL,GRHE,0
2009_TMSL_HAWO,2009_TMSL,2009,TMSL,HAWO,0
2009_TMSL_HOFI,2009_TMSL,2009,TMSL,HOFI,0
2009_TMSL_HOME,2009_TMSL,2009,TMSL,HOME,0
2009_TMSL_INBU,2009_TMSL,2009,TMSL,INBU,0
2009_TMSL_KILL,2009_TMSL,2009,TMSL,KILL,0
2009_TMSL_LEBI,2009_TMSL,2009,TMSL,LEBI,0
2009_TMSL_LEFL,2009_TMSL,2009,TMSL,LEFL,2
2009_TMSL_MALL,2009_TMSL,2009,TMSL,MALL,0
2009_TMSL_MAWA,2009_TMSL,2009,TMSL,MAWA,0
2009_TMSL_MAWR,2009_TMSL,2009,TMSL,MAWR,0
2009_TMSL_MODO,2009_TMSL,2009,TMSL,MODO,2
2009_TMSL_NHWR,2009_TMSL,2009,TMSL,NHWR,8.5
2009_TMSL_NOCA,2009_TMSL,2009,TMSL,NOCA,1
2009_TMSL_NOFL,2009_TMSL,2009,TMSL,NOFL,0
2009_TMSL_NOMO,2009_TMSL,2009,TMSL,NOMO,0
2009_TMSL_NRWS,2009_TMSL,2009,TMSL,NRWS,0
2009_TMSL_NSWO,2009_TMSL,2009,TMSL,NSWO,0
2009_TMSL_OROR,2009_TMSL,2009,TMSL,OROR,0
2009_TMSL_PBGR,2009_TMSL,2009,TMSL,PBGR,0
2009_TMSL_PIWA,2009_TMSL,2009,TMSL,PIWA,0
2009_TMSL_PROW,2009_TMSL,2009,TMSL,PROW,0
2009_TMSL_RBGR,2009_TMSL,2009,TMSL,RBGR,0
2009_TMSL_RBNU,2009_TMSL,2009,TMSL,RBNU,0
2009_TMSL_RBWO,2009_TMSL,2009,TMSL,RBWO,0
2009_TMSL_REVI,2009_TMSL,2009,TMSL,REVI,2
2009_TMSL_RHWO,2009_TMSL,2009,TMSL,RHWO,0
2009_TMSL_RTHA,2009_TMSL,2009,TMSL,RTHA,0
2009_TMSL_RTHU,2009_TMSL,2009,TMSL,RTHU,0
2009_TMSL_RWBL,2009_TMSL,2009,TMSL,RWBL,13.5
2009_TMSL_SCTA,2009_TMSL,2009,TMSL,SCTA,0
2009_TMSL_SORA,2009_TMSL,2009,TMSL,SORA,0
2009_TMSL_SOSP,2009_TMSL,2009,TMSL,SOSP,6
2009_TMSL_SPSA,2009_TMSL,2009,TMSL,SPSA,0
2009_TMSL_SSHA,2009_TMSL,2009,TMSL,SSHA,0
2009_TMSL_SWSP,2009_TMSL,2009,TMSL,SWSP,1.5
2009_TMSL_TRES,2009_TMSL,2009,TMSL,TRES,7
2009_TMSL_VEER,2009_TMSL,2009,TMSL,VEER,0
2009_TMSL_VIRA,2009_TMSL,2009,TMSL,VIRA,0
2009_TMSL_WAVI,2009_TMSL,2009,TMSL,WAVI,0
2009_TMSL_WBNU,2009_TMSL,2009,TMSL,WBNU,0
2009_TMSL_WEVI,2009_TMSL,2009,TMSL,WEVI,0
2009_TMSL_WIFL,2009_TMSL,2009,TMSL,WIFL,1
2009_TMSL_WISN,2009_TMSL,2009,TMSL,WISN,0
2009_TMSL_WITU,2009_TMSL,2009,TMSL,WITU,0
2009_TMSL_WIWR,2009_TMSL,2009,TMSL,WIWR,0
2009_TMSL_WODU,2009_TMSL,2009,TMSL,WODU,0
2009_TMSL_WTSP,2009_TMSL,2009,TMSL,WTSP,0
2009_TMSL_YBCU,2009_TMSL,2009,TMSL,YBCU,0
2009_TMSL_YEWA,2009_TMSL,2009,TMSL,YEWA,27.5
2009_TMSL_YTVI,2009_TMSL,2009,TMSL,YTVI,0
2010_DCJS_ABDU,2010_DCJS,2010,DCJS,ABDU,0
2010_DCJS_AGOL,2010_DCJS,2010,DCJS,AGOL,0
2010_DCJS_AGOS,2010_DCJS,2010,DCJS,AGOS,0
2010_DCJS_AMBI,2010_DCJS,2010,DCJS,AMBI,0
2010_DCJS_AMCR,2010_DCJS,2010,DCJS,AMCR,0
2010_DCJS_AMKE,2010_DCJS,2010,DCJS,AMKE,0
2010_DCJS_AMRE,2010_DCJS,2010,DCJS,AMRE,0
2010_DCJS_AMRO,2010_DCJS,2010,DCJS,AMRO,0.5
2010_DCJS_AMWO,2010_DCJS,2010,DCJS,AMWO,0
2010_DCJS_BAEA,2010_DCJS,2010,DCJS,BAEA,0
2010_DCJS_BANS,2010_DCJS,2010,DCJS,BANS,0
2010_DCJS_BAOR,2010_DCJS,2010,DCJS,BAOR,0
2010_DCJS_BBCU,2010_DCJS,2010,DCJS,BBCU,0
2010_DCJS_BCCH,2010_DCJS,2010,DCJS,BCCH,0
2010_DCJS_BEKI,2010_DCJS,2010,DCJS,BEKI,0
2010_DCJS_BGGN,2010_DCJS,2010,DCJS,BGGN,1
2010_DCJS_BHCO,2010_DCJS,2010,DCJS,BHCO,2
2010_DCJS_BLBW,2010_DCJS,2010,DCJS,BLBW,0
2010_DCJS_BLJA,2010_DCJS,2010,DCJS,BLJA,0
2010_DCJS_BOBO,2010_DCJS,2010,DCJS,BOBO,0
2010_DCJS_BRCR,2010_DCJS,2010,DCJS,BRCR,0
2010_DCJS_BRTH,2010_DCJS,2010,DCJS,BRTH,1.5
2010_DCJS_BTNW,2010_DCJS,2010,DCJS,BTNW,0
2010_DCJS_CANG,2010_DCJS,2010,DCJS,CANG,0
2010_DCJS_CARW,2010_DCJS,2010,DCJS,CARW,0
2010_DCJS_CAWA,2010_DCJS,2010,DCJS,CAWA,0
2010_DCJS_CEDW,2010_DCJS,2010,DCJS,CEDW,0
